* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, ocean, alexscaves:abyssal_chasm, MONSTER, alexscaves:deep_one_mage, 10, 1, 1
271, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
272, the_end, far_end:amethyst_forest, MONSTER, endermanoverhaul:end_enderman, 10, 1, 2
273, the_end, far_end:amethyst_forest, MONSTER, endermanoverhaul:end_islands_enderman, 10, 1, 1
274, the_end, far_end:amethyst_forest, MONSTER, realmrpg_wyrms:ender_wyrm, 10, 1, 3
275, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
276, the_end, far_end:amethyst_forest, MONSTER, realmrpg_demons:imp, 10, 1, 3
277, the_end, far_end:amethyst_forest, MONSTER, realmrpg_demons:imp_guard, 10, 1, 3
278, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
279, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
280, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
281, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 5, 1, 1
282, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
283, the_end, far_end:amethyst_forest, MONSTER, realmrpg_wyrms:red_wyrm, 10, 1, 1
284, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
285, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
286, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:siamese_skeletons, 16, 1, 1
287, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
288, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
289, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
290, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
291, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
292, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:spiritof_chaos, 5, 1, 1
293, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:supreme_bonescaller, 5, 1, 1
294, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
295, the_end, far_end:amethyst_forest, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
296, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:zombie_bruiser, 16, 1, 1
297, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
298, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
299, the_end, far_end:amethyst_forest, MONSTER, born_in_chaos_v1:zombie_lumberjack, 20, 1, 1
300, the_end, far_end:amethyst_forest, CREATURE, alexsmobs:endergrade, 10, 2, 6
301, the_end, far_end:amethyst_forest, CREATURE, alexsmobs:spectre, 10, 1, 2
302, the_end, far_end:amethyst_forest, CREATURE, alexsmobs:enderiophage, 10, 2, 2
303, the_end, far_end:amethyst_forest, CREATURE, alexsmobs:cosmaw, 10, 1, 2
304, the_end, far_end:amethyst_forest, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
305, the_end, far_end:amethyst_forest, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 13
306, the_end, far_end:amethyst_forest, UNDERGROUND_WATER_CREATURE, seadwellers:mermorph_cavern, 10, 1, 1
307, the_end, far_end:amethyst_forest, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 1, 5
308, the_end, far_end:amethyst_forest, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 5, 1, 1
309, savanna, biomeswevegone:araucaria_savanna, MONSTER, minecraft:spider, 80, 4, 4
310, savanna, biomeswevegone:araucaria_savanna, MONSTER, minecraft:zombie, 80, 4, 4
311, savanna, biomeswevegone:araucaria_savanna, MONSTER, minecraft:zombie_villager, 10, 1, 1
312, savanna, biomeswevegone:araucaria_savanna, MONSTER, minecraft:skeleton, 80, 4, 4
313, savanna, biomeswevegone:araucaria_savanna, MONSTER, minecraft:slime, 80, 4, 4
314, savanna, biomeswevegone:araucaria_savanna, MONSTER, minecraft:witch, 5, 1, 1
315, savanna, biomeswevegone:araucaria_savanna, MONSTER, alexsmobs:centipede_head, 10, 1, 1
316, savanna, biomeswevegone:araucaria_savanna, MONSTER, alexsmobs:farseer, 30, 1, 1
317, savanna, biomeswevegone:araucaria_savanna, MONSTER, alexsmobs:murmur, 10, 1, 1
318, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:baby_skeleton, 5, 1, 1
319, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
320, savanna, biomeswevegone:araucaria_savanna, MONSTER, quark:stoneling, 30, 1, 1
321, savanna, biomeswevegone:araucaria_savanna, MONSTER, quark:toretoise, 20, 2, 4
322, savanna, biomeswevegone:araucaria_savanna, MONSTER, thermal:blitz, 10, 1, 2
323, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:bloody_gadfly, 16, 1, 1
324, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:bonescaller, 5, 1, 1
325, savanna, biomeswevegone:araucaria_savanna, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
326, savanna, biomeswevegone:araucaria_savanna, MONSTER, endermanoverhaul:cave_enderman, 10, 1, 2
327, savanna, biomeswevegone:araucaria_savanna, MONSTER, realmrpg_demons:chort, 10, 1, 2
328, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
329, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
330, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:decaying_zombie, 35, 1, 1
331, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:decrepit_skeleton, 45, 1, 1
332, savanna, biomeswevegone:araucaria_savanna, MONSTER, realmrpg_demons:demon, 10, 1, 3
333, savanna, biomeswevegone:araucaria_savanna, MONSTER, realmrpg_demons:demon_lord, 10, 1, 1
334, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
335, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
336, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
337, savanna, biomeswevegone:araucaria_savanna, MONSTER, realmrpg_wyrms:ender_wyrm, 10, 1, 3
338, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
339, savanna, biomeswevegone:araucaria_savanna, MONSTER, realmrpg_demons:imp, 10, 1, 3
340, savanna, biomeswevegone:araucaria_savanna, MONSTER, realmrpg_demons:imp_guard, 10, 1, 3
341, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
342, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
343, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
344, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:nightmare_stalker, 5, 1, 1
345, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
346, savanna, biomeswevegone:araucaria_savanna, MONSTER, realmrpg_wyrms:red_wyrm, 10, 1, 1
347, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
348, savanna, biomeswevegone:araucaria_savanna, MONSTER, endermanoverhaul:savanna_enderman, 10, 1, 4
349, savanna, biomeswevegone:araucaria_savanna, MONSTER, creeperoverhaul:savannah_creeper, 75, 2, 2
350, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
351, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:siamese_skeletons, 16, 1, 1
352, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
353, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
354, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
355, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
356, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
357, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:spiritof_chaos, 5, 1, 1
358, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:supreme_bonescaller, 5, 1, 1
359, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
360, savanna, biomeswevegone:araucaria_savanna, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
361, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:zombie_bruiser, 16, 1, 1
362, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
363, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
364, savanna, biomeswevegone:araucaria_savanna, MONSTER, born_in_chaos_v1:zombie_lumberjack, 20, 1, 1
365, savanna, biomeswevegone:araucaria_savanna, CREATURE, minecraft:horse, 10, 2, 6
366, savanna, biomeswevegone:araucaria_savanna, CREATURE, minecraft:donkey, 10, 1, 3
367, savanna, biomeswevegone:araucaria_savanna, CREATURE, minecraft:llama, 10, 3, 4
368, savanna, biomeswevegone:araucaria_savanna, CREATURE, naturalist:snail, 10, 2, 3
369, savanna, biomeswevegone:araucaria_savanna, CREATURE, naturalist:rattlesnake, 10, 1, 1
370, savanna, biomeswevegone:araucaria_savanna, CREATURE, naturalist:cardinal, 10, 1, 4
371, savanna, biomeswevegone:araucaria_savanna, CREATURE, naturalist:finch, 10, 1, 4
372, savanna, biomeswevegone:araucaria_savanna, CREATURE, naturalist:rhino, 15, 1, 3
373, savanna, biomeswevegone:araucaria_savanna, CREATURE, naturalist:lion, 10, 3, 5
374, savanna, biomeswevegone:araucaria_savanna, CREATURE, naturalist:elephant, 10, 2, 3
375, savanna, biomeswevegone:araucaria_savanna, CREATURE, naturalist:zebra, 10, 2, 3
376, savanna, biomeswevegone:araucaria_savanna, CREATURE, naturalist:giraffe, 10, 1, 3
377, savanna, biomeswevegone:araucaria_savanna, CREATURE, naturalist:hippo, 15, 3, 4
378, savanna, biomeswevegone:araucaria_savanna, CREATURE, naturalist:vulture, 15, 2, 4
379, savanna, biomeswevegone:araucaria_savanna, CREATURE, alexsmobs:gazelle, 40, 7, 7
380, savanna, biomeswevegone:araucaria_savanna, CREATURE, alexsmobs:elephant, 30, 3, 5
381, savanna, biomeswevegone:araucaria_savanna, CREATURE, alexsmobs:emu, 20, 2, 5
382, savanna, biomeswevegone:araucaria_savanna, CREATURE, alexsmobs:kangaroo, 25, 3, 5
383, savanna, biomeswevegone:araucaria_savanna, CREATURE, alexsmobs:maned_wolf, 10, 1, 1
384, savanna, biomeswevegone:araucaria_savanna, CREATURE, alexsmobs:rhinoceros, 24, 3, 5
385, savanna, biomeswevegone:araucaria_savanna, CREATURE, ars_nouveau:drygmy, 10, 1, 2
386, savanna, biomeswevegone:araucaria_savanna, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
387, savanna, biomeswevegone:araucaria_savanna, CREATURE, friendsandfoes:mauler, 32, 1, 1
388, savanna, biomeswevegone:araucaria_savanna, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
389, savanna, biomeswevegone:araucaria_savanna, CREATURE, scguns:supply_scamp, 10, 1, 1
390, savanna, biomeswevegone:araucaria_savanna, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
391, savanna, biomeswevegone:araucaria_savanna, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
392, savanna, biomeswevegone:araucaria_savanna, AMBIENT, minecraft:bat, 10, 8, 8
393, savanna, biomeswevegone:araucaria_savanna, AMBIENT, alexsmobs:fly, 10, 2, 3
394, savanna, biomeswevegone:araucaria_savanna, AMBIENT, alexsmobs:cockroach, 10, 5, 5
395, savanna, biomeswevegone:araucaria_savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
396, savanna, biomeswevegone:araucaria_savanna, UNDERGROUND_WATER_CREATURE, seadwellers:mermorph_cavern, 10, 1, 1
397, savanna, biomeswevegone:araucaria_savanna, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 1, 5
398, savanna, biomeswevegone:araucaria_savanna, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 5, 1, 1
399, savanna, biomeswevegone:araucaria_savanna, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
400, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:spider, 80, 4, 4
401, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:zombie, 80, 4, 4
402, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
403, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:skeleton, 80, 4, 4
404, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:creeper, 80, 4, 4
405, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:slime, 80, 4, 4
406, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:enderman, 5, 1, 4
407, forest, ars_nouveau:archwood_forest, MONSTER, minecraft:witch, 5, 1, 1
408, forest, ars_nouveau:archwood_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
409, forest, ars_nouveau:archwood_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
410, forest, ars_nouveau:archwood_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
411, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 5, 1, 1
412, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
413, forest, ars_nouveau:archwood_forest, MONSTER, quark:stoneling, 30, 1, 1
414, forest, ars_nouveau:archwood_forest, MONSTER, quark:toretoise, 20, 2, 4
415, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:bloody_gadfly, 16, 1, 1
416, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:bonescaller, 5, 1, 1
417, forest, ars_nouveau:archwood_forest, MONSTER, realmrpg_demons:chort, 10, 1, 2
418, forest, ars_nouveau:archwood_forest, MONSTER, scguns:cog_knight, 25, 1, 1
419, forest, ars_nouveau:archwood_forest, MONSTER, scguns:cog_minion, 0, 0, 0
420, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
421, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
422, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 35, 1, 1
423, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 45, 1, 1
424, forest, ars_nouveau:archwood_forest, MONSTER, realmrpg_demons:demon, 10, 1, 3
425, forest, ars_nouveau:archwood_forest, MONSTER, realmrpg_demons:demon_lord, 10, 1, 1
426, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
427, forest, ars_nouveau:archwood_forest, MONSTER, scguns:dissident, 20, 1, 1
428, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
429, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
430, forest, ars_nouveau:archwood_forest, MONSTER, realmrpg_wyrms:ender_wyrm, 10, 1, 3
431, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
432, forest, ars_nouveau:archwood_forest, MONSTER, scguns:hive, 15, 1, 1
433, forest, ars_nouveau:archwood_forest, MONSTER, realmrpg_demons:imp, 10, 1, 3
434, forest, ars_nouveau:archwood_forest, MONSTER, realmrpg_demons:imp_guard, 10, 1, 3
435, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
436, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
437, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
438, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 5, 1, 1
439, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 5, 1, 1
440, forest, ars_nouveau:archwood_forest, MONSTER, realmrpg_wyrms:red_wyrm, 10, 1, 1
441, forest, ars_nouveau:archwood_forest, MONSTER, scguns:redcoat, 20, 1, 1
442, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
443, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
444, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:siamese_skeletons, 16, 1, 1
445, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
446, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
447, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
448, forest, ars_nouveau:archwood_forest, MONSTER, scguns:sky_carrier, 30, 1, 1
449, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
450, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
451, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:spiritof_chaos, 5, 1, 1
452, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:supreme_bonescaller, 5, 1, 1
453, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
454, forest, ars_nouveau:archwood_forest, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
455, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:zombie_bruiser, 16, 1, 1
456, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
457, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
458, forest, ars_nouveau:archwood_forest, MONSTER, born_in_chaos_v1:zombie_lumberjack, 20, 1, 1
459, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:starbuncle, 10, 3, 5
460, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 3
461, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 3
462, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:blazing_weald_walker, 10, 1, 1
463, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:cascading_weald_walker, 10, 1, 1
464, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:flourishing_weald_walker, 10, 1, 1
465, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:vexing_weald_walker, 10, 1, 1
466, forest, ars_nouveau:archwood_forest, CREATURE, minecraft:wolf, 10, 4, 4
467, forest, ars_nouveau:archwood_forest, CREATURE, minecraft:sheep, 12, 4, 4
468, forest, ars_nouveau:archwood_forest, CREATURE, minecraft:chicken, 10, 4, 4
469, forest, ars_nouveau:archwood_forest, CREATURE, minecraft:cow, 10, 4, 4
470, forest, ars_nouveau:archwood_forest, CREATURE, naturalist:snail, 10, 2, 3
471, forest, ars_nouveau:archwood_forest, CREATURE, naturalist:snake, 10, 1, 1
472, forest, ars_nouveau:archwood_forest, CREATURE, naturalist:bear, 10, 1, 2
473, forest, ars_nouveau:archwood_forest, CREATURE, naturalist:deer, 10, 1, 3
474, forest, ars_nouveau:archwood_forest, CREATURE, naturalist:cardinal, 10, 1, 4
475, forest, ars_nouveau:archwood_forest, CREATURE, naturalist:robin, 10, 1, 4
476, forest, ars_nouveau:archwood_forest, CREATURE, naturalist:finch, 10, 1, 4
477, forest, ars_nouveau:archwood_forest, CREATURE, naturalist:butterfly, 20, 1, 3
478, forest, ars_nouveau:archwood_forest, CREATURE, minecraft:fox, 10, 2, 4
479, forest, ars_nouveau:archwood_forest, CREATURE, minecraft:rabbit, 10, 2, 3
480, forest, ars_nouveau:archwood_forest, CREATURE, naturalist:lizard, 15, 1, 2
481, forest, ars_nouveau:archwood_forest, CREATURE, crittersandcompanions:ferret, 10, 2, 3
482, forest, ars_nouveau:archwood_forest, CREATURE, crittersandcompanions:jumping_spider, 10, 1, 1
483, forest, ars_nouveau:archwood_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
484, forest, ars_nouveau:archwood_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
485, forest, ars_nouveau:archwood_forest, CREATURE, alexsmobs:crow, 10, 3, 5
486, forest, ars_nouveau:archwood_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
487, forest, ars_nouveau:archwood_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
488, forest, ars_nouveau:archwood_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
489, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
490, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
491, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
492, forest, ars_nouveau:archwood_forest, CREATURE, scguns:supply_scamp, 10, 1, 1
493, forest, ars_nouveau:archwood_forest, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
494, forest, ars_nouveau:archwood_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
495, forest, ars_nouveau:archwood_forest, AMBIENT, minecraft:bat, 10, 8, 8
496, forest, ars_nouveau:archwood_forest, AMBIENT, naturalist:firefly, 10, 2, 3
497, forest, ars_nouveau:archwood_forest, AMBIENT, crittersandcompanions:leaf_insect, 14, 1, 1
498, forest, ars_nouveau:archwood_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
499, forest, ars_nouveau:archwood_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
500, forest, ars_nouveau:archwood_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
501, forest, ars_nouveau:archwood_forest, UNDERGROUND_WATER_CREATURE, seadwellers:mermorph_cavern, 10, 1, 1
502, forest, ars_nouveau:archwood_forest, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 1, 5
503, forest, ars_nouveau:archwood_forest, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 5, 1, 1
504, forest, ars_nouveau:archwood_forest, WATER_CREATURE, ars_elemental:siren_entity, 10, 1, 3
505, forest, ars_nouveau:archwood_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
